S3 Link,url,bread_crumb1,bread_crumb2,bread_crumb3,title,customer_star_ratings_delivery,customer_star_ratings_dining,latitude,longitude,restaurant_id,serves_cuisine,timing,address,pincode,contact_information,order_online_available,order_online_currently_available,hygiene_information,image_url,license_number,no_of_customer_reviews_delivery,no_of_customer_reviews_dining,price_range,promo_offer,restaurant_availability_status,website_sku
http://smt-tools.amazon.com/s3resource?id=91058a20-4365-11ec-9a8a-dbe0bb1174ee&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/vijayalakshmi-veg-nagawara-bangalore,Bengaluru,North Bangalore,"Varthur Main Road, Whitefield",Vijayalakshmi Veg,4,3.6,13.01183306,77.61606161,54259,"South Indian, Chinese, Street Food, Shake",Opens tomorrow at 7am,"Venkateshpura 21-4,P & T Colony,Arabic College Main Road,Opposite Bilal Complex,Pillanna Garden,Kadugondanahalli,Nagawara,Bangalore,India",,919100000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/9/54259/2220a26c3db9c45bd2da2765d4d09b33.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/9/54259/182271bc44259142ec688a8822a3de61.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/54259/e5f80c166534ac16a9c34e730deeae4b.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/54259/91adee678ee92a4e548b90a00bc18158.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"7,362",60,â‚¹450 for two people (approx.),,Currently closed for online ordering,hyderabad/cafe-de-gardenia-nacharam-secunderabad
http://smt-tools.amazon.com/s3resource?id=def34170-4363-11ec-a588-a5bd48f5cbde&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/chai-point-3-whitefield-bangalore,Bengaluru,East Bangalore,Jayanagar,Chai Point,4.1,2.7,12.98963959,77.72750303,18922704,"Tea, Fast Food, North Indian, Beverages",Opens at 7:30am,"1,77/2A & 77/2B,Forum Shantiniketan Mall,Sadaramangala,Whitefield,Bangalore,India",,916303000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/0/52860/28d7492be8697704615ddad4d285f89b_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/4/18922704/40d155cf25922615c147311a06712e23.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/52860/40d155cf25922615c147311a06712e23.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"2,291",36,â‚¹500 for two people (approx.),,,hyderabad/65-place-1-kukatpally
http://smt-tools.amazon.com/s3resource?id=db391910-4336-11ec-8902-b5c1ec341a81&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/uttam-sagar-banaswadi,Bengaluru,North Bangalore,Hebbal,Uttam Sagar,4,2.6,13.00964699,77.64328636,54575,"South Indian, North Indian, Biryani, Chinese",Opens tomorrow at 6am,"80 Feet Road Cross,Banaswadi Main Road,Banaswadi,Bangalore,India",,919954000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/5/54575/08cbd146c64c80caf435b62529e6d7e7.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/5/54575/a2b3c6a03213de70548d89695f30ee88.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/5/54575/204f5f4667acfb94dc0a7ad5e25a7d3e.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/5/54575/74b7c5eb60d390aebe7c832e90d4e4c2.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"9,696",106,â‚¹350 for two people (approx.),,Currently closed for online ordering,ncr/meat-eat-rohini-new-delhi
http://smt-tools.amazon.com/s3resource?id=9c62ff60-4324-11ec-a596-0bb9516e8c2a&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/behrouz-biryani-yelahanka-bangalore,Bengaluru,North Bangalore,Peenya,Behrouz Biryani,4,,13.09267331,77.58653484,18359924,"Biryani, Mughlai, Kebab",10am â€“ 1am (Today),"971/23,15th A Cross Road,Sector A,New Town,Yelahanka,Bangalore,India",,"+912225824345, +912225824342, +919324447216",Yes,No,,"https://b.zmtcdn.com/data/pictures/3/18343993/e559b2aee1b89bd6c7e1cef2a5290173.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18343993/9aa3684ebd65e5bbc8003ea5ce875643.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18343993/af2a70f2082281c20074e5be0c30466c.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18343993/32c254de6bd70c1edc4e4bdbc732c5f2.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"4,676",0,â‚¹200 for two people (approx.),,Currently closed for online ordering,mumbai/indian-swad-naupada-thane-west
http://smt-tools.amazon.com/s3resource?id=590d2d20-4316-11ec-9348-ab5df30cde07&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/dominos-pizza-4-whitefield-bangalore,Bengaluru,East Bangalore,Marathahalli,Domino's Pizza,4.3,3.2,12.982028,77.757847,19368467,"Pizza, Fast Food, Beverages, Desserts",Opens at 11am,"Aashvi,First Floor,Channasandra Main Road,Ambedkar Nagar,Whitefield,Bangalore,India",,917739000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/2/50382/6fa52a1c7dad34faa24f1bae4e7159de.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50382/2eb4ebef13c3bba9c55a515f6ddf6e88.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50382/bd8dfea96f558f70726e9adeea69ad59.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50382/2781ab2c532b711ecd401571cdd87eb9.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"2,299",3,â‚¹500 for two people (approx.),,Currently closed for online ordering,mumbai/kekiz-malad-west
http://smt-tools.amazon.com/s3resource?id=823edc00-4313-11ec-bab3-6f3af4b6564d&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/new-malabar-restaurant-kr-puram-bangalore,Bengaluru,East Bangalore,Kammanahalli,New Malabar Restaurant,4,,13.02423207,77.7069553,19417457,"Kerala, Arabian, Chinese, Shake",Opens at 8am,"28,Ground Floor,TC Palya,Byanna Layout,Battarahalli,Near Garden City College,KR Puram,Bangalore,India",,919138000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/7/19417457/a7a8875689d3ebd811331c05e1ca8a1c.png?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/7/19417457/649d50d38223f7a69ddd728bad75978a.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/reviews_photos/605/d6e3a3cf958d9db652b788f40e39b605_1598253607.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/reviews_photos/e79/db81db10a712d71f336c0bd2853bee79_1598253607.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"2,243",0,â‚¹400 for two people (approx.),,,mumbai/the-meal-drop-chakala
http://smt-tools.amazon.com/s3resource?id=1c15dd90-435c-11ec-870f-ff9baac5c66b&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/california-burrito-whitefield-bangalore,Bengaluru,East Bangalore,HSR,California Burrito,4.2,4,12.98690186,77.73679756,56847,"Mexican, Fast Food",11am â€“ 11pm (Today),"FC 11,4th Floor,Ascendas Park Square Mall,Mahadevapura,Whitefield,Bangalore,Ascendas Park Square,India",,919014000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/2/53922/1d211554746d8b1ac9915c232c4bbc89.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/2/53922/5d89b69a80fe5fc72be89f45760c3381.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/53922/bc796b10fdd374cd05e86f40f5cffe8e.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/53922/926427a2d02d4bc12838979e8d8d9336.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"2,721",357,â‚¹200 for one order (approx.),,Currently closed for online ordering,hyderabad/hyderabadi-bawarchi-kukatpally
http://smt-tools.amazon.com/s3resource?id=d65943b0-437d-11ec-8b32-f7b20ec3ecf5&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/donne-biryani-palace-vijay-nagar-bangalore,Bengaluru,West Bangalore,Rajajinagar,Donne Biryani Palace,4,3.7,12.96054849,77.52968844,19357379,"Biryani, South Indian",Opens at 11am,"1st Floor,2nd Stage,1st Phase,Chandra Layout,Vijay Nagar,Bangalore,India",,919355000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/9/19357379/a6251da0df4143db1d0ce2e2d02a5424.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/9/19357379/6d5834762dd7d38aaac390b353d47400.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/9/19357379/fa9b2b2007dc4676f7e6fce6ac815021.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/9/19357379/d24d0ccfc5ed173481c865c9400607a2.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,"2,924",60,â‚¹400 for two people (approx.),,,ncr/n-k-dhaba-mahipalpur-new-delhi
http://smt-tools.amazon.com/s3resource?id=ec6d5680-4361-11ec-8362-fd5a7565d0a7&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/dominos-pizza-jp-nagar-bangalore,Bengaluru,South Bangalore,Bellandur,Domino's Pizza,4.3,3.2,12.90958996,77.57311173,19554351,"Pizza, Fast Food, Beverages, Desserts",Opens at 11am,"Site 1364,First Floor,MNR Arcade,41st Main Kanakpura Road,1st Phase,Sarakki,JP Nagar,Bangalore,India",,919391000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/2/50382/6fa52a1c7dad34faa24f1bae4e7159de.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50382/2eb4ebef13c3bba9c55a515f6ddf6e88.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50382/bd8dfea96f558f70726e9adeea69ad59.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50382/2781ab2c532b711ecd401571cdd87eb9.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,806",1,â‚¹400 for two people (approx.),,Currently closed for online ordering,hyderabad/gabru-di-chaap-kothaguda
http://smt-tools.amazon.com/s3resource?id=bb10f730-4362-11ec-87fd-3fa450dd0800&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/subway-kalyan-nagar,Bengaluru,North Bangalore,Magadi Road,Subway,4.1,3.9,13.02231429,77.63845,55210,"Healthy Food, Sandwich, Salad, Fast Food, Wraps, Beverages",Opens tomorrow at 9:30am,"420,4th Cross,2nd Block,HRBR Layout,Kalyan Nagar,Bangalore,India",,919121000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/4/55634/75d199829038cdcd50e25bf3f43bc5eb.jpg?fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/4/55634/85885bc88bdc9df7c21b506541cc47d5.jpeg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/4/55634/1aed31e04b95023fda363011cc45154b.jpg?fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/4/55634/bd03cc93a5e5d9d67e796571ec81018e.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"4,934",181,â‚¹250 for one order (approx.),,Currently closed for online ordering,hyderabad/nanking-cr-kothaguda
http://smt-tools.amazon.com/s3resource?id=56c67f90-4365-11ec-8656-97d596ded871&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/faasos-sanjay-nagar,Bengaluru,North Bangalore,Shivajinagar,Faasos,4.2,,13.02698899,77.57977568,60022,"Fast Food, Rolls, Wraps, Shake",9am â€“ 12midnight (Today),"New 90,1st Floor,Geddalahalli,Sanjay Nagar,Bangalore,India",,919867000000,Yes,Yes,Well Sanitized Kitchen|Rider Hand Wash|Daily Temp. Checks,"https://b.zmtcdn.com/data/pictures/chains/8/54308/da66b5379ee65458faaad20d37fef916.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/8/54308/cdff5b50825246bcad38e93b4aca42fd.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/8/54308/c3463d5259bdcc8b81baef8d9051117d.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/8/54308/29014d41fc15e5f633056cb049288e3f.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",,"5,060",0,â‚¹300 for two people (approx.),,Currently closed for online ordering,hyderabad/hungry-hikers-rtc-x-roads
http://smt-tools.amazon.com/s3resource?id=5e0b0ad0-431c-11ec-a85d-3b51a9ea9cb8&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/subway-hsr,Bengaluru,South Bangalore,Sadashiv Nagar,Subway,4,2.9,12.91176285,77.63795815,55634,"Healthy Food, Sandwich, Salad, Fast Food, Wraps, Beverages",8:30am â€“ 11pm (Today),"Near BDA Complex,14th Main Road,Sector 7,HSR,Bangalore,India",,918657000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/4/55634/75d199829038cdcd50e25bf3f43bc5eb.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/4/55634/85885bc88bdc9df7c21b506541cc47d5.jpeg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/4/55634/2d94d0b6b9516228d6a6c3bea604552f.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/4/55634/72d56ef65632567ac82d2362939f0787.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"5,542",385,â‚¹200 for one order (approx.),,Currently closed for online ordering,mumbai/khansama-goregaon-east
http://smt-tools.amazon.com/s3resource?id=97240c80-438b-11ec-86f4-039ec3381842&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/rolls-on-wheels-indiranagar,Bengaluru,East Bangalore,Rajajinagar,Rolls On Wheels,4,3,12.97137919,77.63587642,17949166,"Rolls, Fast Food",Opens tomorrow at 11am,"3145,HAL,2nd Stage,Opposite ESI Hospital,Indiranagar,Bangalore,India",,"+919213777111, +919213777333",Yes,No,,"https://b.zmtcdn.com/data/pictures/6/17949166/7c67cc54dd2c9262c4596f9d829d044e.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/7/54787/b40627041aa7612853204eee2494435c.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/7/54787/8a3b14f5f476e41b77203ed906387042.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/7/54787/7fbaf1596943da1048862acd803afc79.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,327",84,â‚¹300 for two people (approx.),,Currently closed for online ordering,ncr/dana-choga-sector-22
http://smt-tools.amazon.com/s3resource?id=3d7fbc20-430d-11ec-a763-738e3710d47b&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/meghana-foods-rajajinagar-bangalore,Bengaluru,West Bangalore,BTM,Meghana Foods,4.3,,12.99887905,77.55264111,19544819,Beverages,Opens at 12noon,"5/111,Unnati Arcade,1st Main Road,Dr. Rajkumar Road,Rajajinagar,Bangalore,India",,"+919920432605, +917738383815",Yes,No,,"https://b.zmtcdn.com/data/pictures/1/50691/92d9b4053ef0965120828b4fa4eecc3b.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/1/50691/96f5b8c9334548312fe1175c711be46e.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/1/50691/ecfdc75d21bd7cd9d880f05c8382bc65.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/1/50691/a84f8234c487238018adbf1319d21ca6.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"9,065",0,â‚¹500 for two people (approx.),,Currently closed for online ordering,mumbai/schezwan-to-dum-pukht-kalyan-thane
http://smt-tools.amazon.com/s3resource?id=acc520c0-4344-11ec-a5ab-c5debad116a5&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/once-upon-a-flame-hsr,Bengaluru,South Bangalore,Nagarbhavi,Once Upon A Flame,4.1,4.7,12.91189129,77.6380631,18160093,"Steak, Continental, Fast Food, BBQ, Beverages, Shake",Opens tomorrow at 12noon,"36,1st Floor,14th Main Road,7th Sector,HSR,Bangalore,India",,919600000000,Yes,Yes,,"https://b.zmtcdn.com/data/pictures/3/18160093/25aa4f5381100085bedb483fe121d992.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18160093/a804333c101403577b0fcfbe909779cc.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18160093/005204fa1a92ca6d31b3286122f4739d.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18160093/2f47a31a00716380966d636c149b8ab9.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",,"2,358","2,413",â‚¹150 for one order (approx.),,Currently closed for online ordering,ncr/moolchandwala-sector-29
http://smt-tools.amazon.com/s3resource?id=86da3010-4355-11ec-95ff-8911c167e606&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/new-udupi-upahar-sarjapur-road-bangalore,Bengaluru,South Bangalore,Vijay Nagar,New Udupi Upahar,4.1,3.3,12.862934,77.771965,19326547,"South Indian, North Indian, Shake",Opens at 7am,"519,RRL Towers,Sompura Gate,Sarjapura Hobli,Anekal Taluk,Sarjapur Road,Bangalore,India",,917808000000,Yes,Yes,,"https://b.zmtcdn.com/data/pictures/7/19326547/357f6eea1ae7b944d92e461761a82855.jpg?fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/reviews_photos/dba/51909de91605c58985399554fdb74dba_1599835624.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/reviews_photos/e4a/55cf734bf86cbf12879e705045f45e4a_1599835624.jpg?fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/reviews_photos/8dc/4f3c944ce7ae73c028bd9941726898dc_1629478017.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",,"2,113",7,â‚¹200 for one order (approx.),,Currently closed for online ordering,ncr/crispy-bites-pitampura-new-delhi
http://smt-tools.amazon.com/s3resource?id=08d8f250-4346-11ec-9ae8-d9faf4655fb7&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/ruchi-restaurant-jalahalli,Bengaluru,North Bangalore,Sadashiv Nagar,Ruchi Restaurant,4,3.6,13.04548536,77.52280992,59636,"Kerala, North Indian",Opens tomorrow at 8am,"RR Complex,Near Ayyappa Temple,SM Road,Jalahalli,Bangalore,India",,919316000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/6/59636/389a721ebcc839fa371d763210a74916_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/6/59636/8778106225aca4237d92892f6c5b0529.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/6/59636/092e4ff06b46461de241c250390cc29f.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/6/59636/77217ff7f9530120e8e546af6f526f51.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,"3,234",58,â‚¹200 for one order (approx.),,Currently closed for online ordering,ncr/pizza-express-delivery-sector-45-noida
http://smt-tools.amazon.com/s3resource?id=2a19b9b0-4326-11ec-8cbe-4bde863a4925&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/sharief-bhai-1-bellandur-bangalore,Bengaluru,South Bangalore,Rajajinagar,Sharief Bhai,4,4,12.91941702,77.66860776,19590076,"Mughlai, Arabian, Afghan, Biryani, Kebab, Street Food, Beverages",Opens at 11:30am,"Bearing 1,2,3,Ambalipura Village,Sarjapura Main Road,Bellandur,Bangalore,India",,919011000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/6/18613656/665adb0d870589d263507996f2d549c4.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/6/18613656/42447286530cbdaa06d418722d5609f6.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/6/18613656/9e451bf7af2dc3fc744a8a8575b258e3.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/6/18613656/06dac5f59068b744b3b0d557a7eb8854.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,422",1,â‚¹250 for one order (approx.),,,mumbai/ribbons-balloons-virar
http://smt-tools.amazon.com/s3resource?id=dddf4e50-4340-11ec-9e07-d1e1a4952a61&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/ovenstory-pizza-1-kr-puram-bangalore,Bengaluru,East Bangalore,Domlur,Ovenstory Pizza,4.1,,13.020312,77.704812,19567808,"Fast Food, Italian, Pizza, Shake",Opens at 11am,"118,2nd Cross,1st Main,Subhash Nagar,Bhattarahalli,Virganagar,KR Puram,Bangalore,India",,919626000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/3/18387423/fe8c80fa162c790264a597b45e7e6580.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18387423/c85dc63410117315e817a1f72805f53d.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18387423/c6b21b52e139243fabd67e0dc0e5db35.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18387423/fe527b363d9a41a28e508afedf2b9bc2.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,420",0,â‚¹150 for one order (approx.),,,ncr/kale-chicken-meat-shop-nit-faridabad
http://smt-tools.amazon.com/s3resource?id=a216ed60-437c-11ec-ad80-edd5572f6b8e&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/al-lazeez-hesaraghatta-bangalore,Bengaluru,North Bangalore,Whitefield,Al- Lazeez,4.1,3.3,13.06665028,77.50472713,18181335,"North Indian, Chinese, Rolls, Biryani",Opens tomorrow at 11am,"Opposite Sapthagiri College,Hanumanthe Gowda Main Road,Chikkasandra,Hesaraghatta,Bangalore,India",,919811000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/5/18181335/d5fe0a12743959f29c74229913a5cad5_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/5/18181335/212261503ba1028c1c8546dd481d6b11.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/5/18181335/d9af5dab762099913bbe58e39152030b.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/reviews_photos/41e/8fc0bf77208543197c180daaf250941e_1550843825.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,"1,295",54,â‚¹450 for two people (approx.),,Currently closed for online ordering,ncr/dady-cool-shake-ice-cream-parlour-vijay-nagar-new-delhi
http://smt-tools.amazon.com/s3resource?id=8bc30e10-437a-11ec-812a-7b9eb506a372&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/have-more-1-new-bel-road,Bengaluru,North Bangalore,HSR,Have More,4,3.9,13.02723593,77.57180449,55570,"North Indian, Chinese, Beverages",11am â€“ 11pm (Today),"1,Prem Prasad Complex,3rd Floor,Opposite Ramaiah Hospital,New BEL Road,Bangalore,India",,919213000000,Yes,Yes,,"https://b.zmtcdn.com/data/pictures/0/55570/ba7444af18a32cfd8797fe286578f9f8.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/0/55570/bca38af80d597106758a18b455992d22.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/0/55570/5ad3f3228ab7aa5fdb40eb410df9b3dd.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/0/55570/ff449ce70c2390632e582aee62bc8d9c.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"2,584",550,â‚¹250 for one order (approx.),,,ncr/burger-inn-dlf-cyber-city
http://smt-tools.amazon.com/s3resource?id=b45a9640-436b-11ec-91c3-8518565dd902&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/great-indian-khichdi-jp-nagar-bangalore,Bengaluru,South Bangalore,Nagarbhavi,Great Indian Khichdi,4.2,,12.90645003,77.57450346,19466931,"Healthy Food, North Indian",Opens at 7am,"Survey 50/2,20/29,Khata 9/20 100,Ring Road,Near Sarakki Signal Road,JP Nagar,Bangalore,India",,919991000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/9/19413979/c6450b659f0a31b93f61d23911c6411b.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/9/19413979/93d803431182540f2a964edcd2fc22fc.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/19413979/427c474e2638c86b9896bc92a94fd4d9.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/19413979/05622205ec7aea424846ab8843afe6a6.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,205",0,â‚¹200 for one order (approx.),,,ncr/vasno-amritsari-naan-mayur-vihar-phase-2-new-delhi
